Token,Nodes,Smart_Contract_Flags,Dates,Temporal_Distance
381,"(26266, 82627, 82630, 82631, 83139, 83229, 83583, 83717, 83778, 84617, 85934, 93145, 97790, 101639, 102315, 154172, 154173, 154177, 154178, 154180, 155307, 164941, 170492, 171173, 174620, 174643, 174741, 175040, 175053)","(0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",['2018-12-17'],[]
381,"(82630, 82631, 82911, 83139, 83583, 83778, 84554, 89696, 93145, 101639, 157120, 160443, 162011, 164185, 164941, 176724, 178547, 179324, 180319, 180899, 183771, 184090, 184120, 184175, 184184, 184199, 184207, 184226, 184285)","(1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-01-16'],[]
381,"(78470, 82627, 82630, 82631, 82992, 83778, 88174, 93145, 101639, 105896, 107549, 164941, 168274, 177138, 179324, 180319, 183440, 183771, 184688, 185757, 186355, 188135, 188664, 188953, 189277, 189292, 189320, 189359, 189398)","(0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-02-08'],[]
381,"(82476, 82494, 82630, 82631, 83139, 83778, 85934, 86164, 86486, 93145, 97790, 101877, 107549, 111627, 154378, 162757, 164941, 175528, 177657, 179324, 182516, 182519, 182622, 182698, 187741, 190357, 190534, 197469, 201462)","(0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-03-23'],[]
381,"(82494, 82630, 82631, 83778, 86486, 93145, 101639, 101877, 107549, 109364, 131061, 154378, 162757, 164941, 177138, 179324, 180899, 186303, 187436, 187481, 187486, 187492, 187706, 189674, 190534, 194859, 226778, 226920, 227352)","(0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-04-22'],[]
381,"(82494, 82627, 82630, 82631, 82992, 83229, 83486, 83778, 85973, 86486, 93145, 101639, 164941, 170217, 177138, 183276, 186699, 231841, 237054, 245611, 325514, 377506, 390481, 390678, 390746, 390898, 390930, 391059, 391165)","(0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-05-27'],[]
381,"(82630, 82631, 83139, 83229, 83778, 84617, 84678, 85934, 86486, 86610, 93145, 95164, 95469, 101639, 101899, 164941, 180899, 186227, 230074, 392547, 395344, 395841, 395908, 396027, 396140, 396148, 396152, 396194, 396317)","(1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-06-12'],[]
381,"(82494, 82630, 82631, 83139, 83486, 83778, 84554, 84617, 84678, 85703, 86486, 93145, 94884, 97790, 101639, 164941, 176079, 176566, 177138, 182786, 188070, 228537, 391193, 394923, 401357, 401595, 401596, 401597, 401599)","(0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-06-28'],[]
381,"(82494, 82630, 82631, 83139, 83486, 83778, 84617, 84678, 85973, 86068, 86486, 89696, 90775, 93145, 93512, 95469, 101481, 101639, 102315, 103714, 164941, 168274, 182722, 185292, 194419, 391193, 399797, 404327, 404425)","(0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-07-06'],[]
381,"(82630, 82631, 83410, 83778, 84554, 86486, 89696, 93145, 109359, 164941, 168274, 185292, 228537, 236348, 409612, 416153, 417975, 418011, 418491, 418621, 418728, 419583, 419765, 419841, 419946, 420158, 420377, 420409, 420440)","(1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-08-09'],[]
381,"(82627, 82630, 82631, 83139, 84554, 86486, 93145, 94201, 106666, 162757, 168274, 170517, 185855, 186227, 226778, 398083, 409612, 410759, 412241, 421311, 422201, 423950, 424254, 424276, 424281, 424291, 424308, 424373, 424474)","(1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-08-16'],[]
381,"(82494, 82630, 82631, 82911, 83139, 87614, 93145, 93512, 93568, 93649, 161458, 164941, 168274, 188070, 226778, 236408, 423424, 430799, 434369, 435327, 435699, 437119, 438106, 438394, 438404, 438568, 438582, 438596, 438624)","(0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-10-05'],[]
381,"(82494, 82584, 82630, 82631, 82911, 83778, 84617, 86486, 90782, 93145, 93531, 93533, 93565, 93566, 93569, 93572, 93573, 93649, 93909, 97790, 100419, 103714, 175468, 398083, 446222, 455538, 458141, 466921, 474177)","(0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",['2020-01-22'],[]
381,"(82630, 82631, 83139, 86486, 87614, 87615, 87620, 87621, 87623, 87625, 87627, 87702, 87703, 87704, 90994, 91007, 91041, 93145, 232924, 458141, 460225, 464000, 524124, 540771, 541273, 541321, 541350, 541368, 541378)","(1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2020-04-01'],[]
937,"(13953, 23523, 33620, 58334, 61745, 66295, 76376, 154627, 156904, 162021, 168025, 169096, 169113, 169114, 169132, 169145, 169148, 169149, 169159, 169163, 169174, 169189, 169192, 169211, 169244, 169253, 169287, 169348, 169665)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2018-12-01'],[]
936,"(14448, 23523, 66295, 76612, 105453, 154627, 169110, 169122, 169145, 169189, 169244, 169297, 169335, 169459, 170069, 170071, 170072, 170073, 170226, 170259, 170272, 170273, 170360, 170402, 170418, 170426, 170482, 170490, 170495)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2018-12-05'],[]
641,"(69341, 70072, 71399, 83481, 86288, 89835, 98208, 104728, 105716, 106002, 106198, 106436, 106469, 106549, 106696, 106749, 107009, 107315, 107705, 107892, 108703, 108802, 109320, 111930, 154922, 156078, 161443, 168681, 168753)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2018-12-06'],[]
641,"(3345, 23523, 38724, 48587, 49842, 69341, 70122, 86288, 89533, 90842, 93874, 98208, 102679, 105622, 105716, 105886, 106469, 106549, 106696, 106749, 106833, 107009, 107317, 108703, 108777, 109320, 111819, 111930, 154922)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",['2018-12-30'],[]
641,"(13953, 23523, 38724, 49842, 69341, 71399, 87595, 88486, 98208, 105645, 105716, 105743, 105800, 105810, 106047, 106198, 106454, 106469, 106749, 107009, 107317, 107606, 107700, 107892, 108703, 111819, 154922, 162796, 187351)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-01-29'],[]
641,"(4017, 13953, 38724, 48587, 49842, 80857, 83481, 87595, 98208, 105716, 105743, 106255, 106454, 106469, 106696, 106749, 107009, 107700, 107892, 108537, 108703, 111819, 111930, 154922, 154955, 155141, 156029, 158964, 187351)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",['2019-01-30'],[]
641,"(1235, 23523, 67999, 80857, 86288, 98208, 105390, 105525, 105537, 105686, 105716, 105743, 106047, 106066, 106198, 106454, 106469, 106749, 107009, 107317, 107606, 108703, 111480, 111819, 111930, 112432, 154922, 156078, 187132)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-02-05'],[]
641,"(13953, 23523, 70103, 83481, 95305, 105645, 105716, 105743, 106068, 106454, 107009, 107606, 107705, 108537, 111450, 111819, 112172, 112420, 112421, 131724, 158964, 165103, 215166, 281867, 370288, 391193, 392644, 402403, 418596)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",['2019-08-09'],[]
966,"(12474, 157001, 161246, 162073, 162954, 168488, 168723, 170267, 170388, 170478, 170699, 170712, 170836, 170890, 170938, 171055, 171176, 171183, 171194, 171345, 171613, 174583, 174687, 174958, 174963, 174966, 175011, 175012, 175022)","(0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2018-12-16'],[]
966,"(69341, 70122, 75581, 90691, 95446, 155902, 156766, 157001, 162073, 162643, 168723, 170267, 170388, 170478, 170699, 170858, 174966, 175498, 175511, 175545, 177641, 181376, 181428, 181640, 181672, 182030, 182052, 183769, 183834)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-01-14'],[]
966,"(95249, 95446, 100319, 102083, 156766, 157001, 162073, 169110, 169623, 170267, 170388, 170478, 174966, 176906, 178088, 178579, 181308, 181342, 181376, 182212, 183042, 190957, 191548, 193095, 193583, 195231, 208225, 216729, 227046)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-05-14'],[]
534,"(90691, 103249, 103255, 113066, 154985, 155704, 155938, 156093, 157759, 160650, 160651, 160652, 160653, 165113, 167014, 167060, 168535, 170816, 175733, 175768, 181701, 181705, 182678, 182688, 182730, 182739, 182740, 182741, 182763)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-01-09'],[]
1108,"(90691, 107748, 111101, 112474, 152666, 166702, 168748, 168894, 170108, 178722, 183308, 183454, 183836, 184607, 184681, 184765, 184771, 184802, 184804, 184821, 184849, 184892, 184934, 184957, 184962, 185271, 185479, 187712, 187951)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",['2019-02-03'],[]
1061,"(177488, 177559, 177642, 177789, 178023, 178495, 179398, 179687, 182372, 186382, 186449, 186581, 186648, 187091, 187264, 187616, 187890, 189280, 189585, 189605, 189620, 189638, 189659, 189665, 189670, 189679, 189691, 189714, 189715)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-02-10'],[]
1049,"(1052, 86483, 175809, 189116, 189117, 189118, 189119, 189120, 189121, 189122, 189123, 189124, 189125, 189126, 189127, 189128, 189129, 189130, 189131, 189132, 189133, 189134, 189136, 189137, 189138, 189139, 189140, 189145, 189146)","(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-02-16'],[]
1049,"(175809, 189116, 189117, 189118, 189119, 189120, 189121, 189122, 189123, 189124, 189125, 189128, 189129, 189130, 189131, 189132, 189133, 189134, 189136, 189137, 189138, 189139, 189140, 189141, 189142, 189143, 189144, 189145, 189146)","(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-04-03'],[]
1049,"(175801, 175809, 176212, 189120, 189122, 189123, 189125, 189127, 189128, 189129, 189130, 189138, 189140, 189142, 189143, 189146, 193583, 217326, 217328, 217336, 217337, 217341, 217343, 217348, 217350, 217351, 217354, 217358, 230741)","(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-04-30'],[]
1049,"(88278, 175801, 175805, 175809, 189118, 189121, 189123, 189126, 189129, 189130, 189131, 189134, 189136, 189137, 189138, 189140, 189141, 189144, 217330, 217332, 217334, 217336, 217337, 217341, 217345, 217350, 217351, 217353, 391285)","(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",['2019-07-27'],[]
1049,"(175801, 175805, 175809, 189116, 189117, 189121, 189124, 189125, 189128, 189129, 189131, 189132, 189133, 189136, 189137, 189141, 189142, 189144, 189146, 217330, 217334, 217336, 217345, 217348, 217349, 217351, 217356, 217358, 391424)","(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-08-10'],[]
1049,"(175809, 189117, 189123, 189124, 189126, 189127, 189129, 189130, 189131, 189134, 189137, 189140, 189142, 189144, 189146, 217326, 217327, 217328, 217330, 217334, 217336, 217337, 217339, 217341, 217343, 217350, 217351, 217353, 217356)","(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-10-07'],[]
1049,"(175809, 189116, 189117, 189118, 189119, 189121, 189123, 189125, 189127, 189129, 189130, 189133, 189139, 189142, 189143, 189145, 189146, 193583, 217328, 217334, 217336, 217337, 217341, 217345, 217350, 217351, 217354, 217356, 412223)","(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-10-08'],[]
1049,"(31734, 175805, 175809, 189116, 189117, 189118, 189120, 189124, 189125, 189126, 189127, 189130, 189132, 189134, 189140, 189143, 217327, 217328, 217330, 217336, 217337, 217339, 217343, 217345, 217348, 217350, 217351, 217354, 217356)","(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-10-09'],[]
1049,"(175801, 175809, 189117, 189120, 189121, 189123, 189124, 189126, 189129, 189131, 189132, 189134, 189137, 189138, 189140, 189145, 189146, 193583, 217326, 217327, 217328, 217332, 217334, 217337, 217341, 217348, 217349, 217356, 217358)","(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-11-04'],[]
1049,"(175805, 175809, 189116, 189118, 189120, 189124, 189126, 189127, 189132, 189134, 189137, 189139, 189140, 189142, 189144, 189145, 189146, 190443, 217332, 217336, 217337, 217348, 217349, 217351, 217354, 217358, 390844, 434701, 444695)","(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",['2019-11-14'],[]
1049,"(103940, 175801, 175805, 175809, 189116, 189117, 189118, 189121, 189123, 189126, 189127, 189128, 189129, 189131, 189138, 189143, 189144, 217326, 217327, 217336, 217337, 217339, 217341, 217343, 217348, 217349, 217356, 435328, 454852)","(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-11-26'],[]
1049,"(103940, 175801, 175805, 175809, 189116, 189119, 189120, 189121, 189126, 189127, 189129, 189130, 189131, 189132, 189133, 189134, 189136, 189138, 189141, 189144, 217327, 217330, 217332, 217334, 217341, 217343, 217354, 217356, 217358)","(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-11-30'],[]
1049,"(175801, 175805, 175809, 189118, 189121, 189126, 189130, 189134, 189136, 189138, 189139, 189140, 189142, 189143, 189144, 189145, 217326, 217327, 217332, 217336, 217337, 217339, 217341, 217343, 217345, 217349, 217356, 217358, 448720)","(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-12-20'],[]
1049,"(175801, 175805, 175809, 189116, 189117, 189120, 189124, 189125, 189126, 189130, 189131, 189133, 189136, 189137, 189140, 189143, 189144, 189145, 189146, 190443, 217334, 217337, 217339, 217345, 217348, 217349, 217350, 217353, 217358)","(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-12-30'],[]
1049,"(175809, 189116, 189117, 189119, 189123, 189124, 189125, 189126, 189127, 189128, 189132, 189133, 189136, 189137, 189139, 189141, 189144, 189146, 193583, 196960, 217327, 217337, 217339, 217341, 217351, 217354, 217356, 434701, 466041)","(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",['2020-01-12'],[]
1049,"(175809, 189116, 189119, 189120, 189123, 189125, 189130, 189131, 189140, 189141, 189143, 189144, 189145, 189146, 217328, 217332, 217334, 217337, 217339, 217341, 217349, 217350, 217351, 217353, 217354, 217358, 434701, 435182, 472315)","(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",['2020-01-31'],[]
1049,"(71758, 175809, 189116, 189117, 189120, 189122, 189125, 189126, 189129, 189131, 189132, 189133, 189134, 189136, 189137, 189139, 189140, 189141, 189145, 189146, 193583, 217330, 217334, 217337, 217345, 217348, 217350, 217353, 217358)","(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2020-02-11'],[]
1139,"(1052, 3047, 7842, 9822, 38724, 65625, 68405, 77484, 85363, 89887, 92417, 93525, 102899, 165974, 180546, 185556, 185557, 185560, 185562, 186153, 186213, 186545, 186833, 188894, 188916, 190128, 190240, 193042, 193177)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-03-11'],[]
1139,"(3243, 7842, 14894, 30464, 68405, 95296, 102899, 103106, 107681, 108657, 111250, 177571, 180546, 182230, 185556, 185557, 185558, 185584, 186064, 186225, 186242, 186833, 188318, 190096, 190097, 190104, 190114, 193177, 208893)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-05-12'],[]
1139,"(2939, 3243, 7842, 12530, 68405, 71542, 85363, 92417, 93525, 95296, 107681, 107884, 111250, 157769, 165974, 182230, 185556, 185557, 185558, 185587, 186153, 186213, 186545, 186833, 191631, 192202, 192447, 193579, 302451)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",['2019-05-20'],[]
1139,"(3243, 7842, 30464, 64834, 71542, 85363, 92417, 93525, 95296, 146896, 150991, 157769, 165974, 180546, 181650, 182230, 185556, 185557, 185558, 185871, 186153, 186833, 186873, 190114, 190240, 192777, 193177, 193773, 196900)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-06-04'],[]
1139,"(3243, 7842, 63904, 64834, 68405, 70799, 71542, 85363, 92417, 93525, 95296, 102899, 165974, 181650, 185556, 185557, 185558, 185560, 185562, 185587, 185603, 185617, 185625, 186153, 186245, 186833, 190114, 193579, 217323)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-06-16'],[]
1139,"(3243, 7842, 63904, 64834, 71542, 85363, 92417, 95296, 99834, 102899, 165974, 185556, 185557, 185558, 185560, 185587, 185603, 185617, 185871, 186153, 186833, 190123, 190128, 208893, 216418, 217323, 235694, 324084, 398802)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-06-19'],[]
1139,"(2378, 3243, 64834, 68405, 70799, 71542, 85363, 92417, 93525, 95296, 152615, 162271, 165974, 175519, 185556, 185557, 185584, 185603, 185867, 185871, 186153, 186245, 186833, 230430, 401292, 402162, 402323, 402343, 402852)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-07-02'],[]
1139,"(3243, 4792, 7842, 64834, 67391, 68405, 70799, 71542, 102899, 107681, 165974, 180546, 185556, 185557, 185587, 185871, 186153, 186245, 186833, 188131, 193177, 208893, 230430, 236629, 392982, 399326, 401292, 402323, 404504)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",['2019-07-31'],[]
1139,"(3243, 7842, 53924, 68405, 70799, 71542, 85048, 85363, 93525, 95296, 102899, 171126, 185556, 185557, 185558, 185587, 185871, 186833, 193412, 196900, 208893, 230430, 324084, 392982, 401292, 402323, 404504, 424099, 424879)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",['2019-08-17'],[]
1139,"(7842, 53924, 70799, 85048, 85363, 95296, 171126, 180546, 182230, 185556, 185557, 185871, 186833, 187166, 188131, 190114, 208893, 230430, 392982, 401292, 402323, 402364, 404504, 404731, 424456, 424826, 425785, 426030, 426146)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0)",['2019-08-20'],[]
1139,"(1052, 3243, 14894, 63904, 70799, 71542, 171126, 185556, 185557, 185558, 185587, 185588, 185871, 186153, 186833, 187166, 188131, 190114, 208893, 230430, 324084, 392310, 392982, 395048, 402323, 402364, 430243, 431812, 434348)","(0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-09-11'],[]
1139,"(2283, 3243, 7842, 57235, 70799, 71542, 85363, 108657, 165974, 171126, 185556, 185560, 185587, 185871, 186833, 188131, 213152, 217323, 230430, 392310, 404504, 434928, 434933, 435062, 439308, 439429, 442335, 443344, 444573)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-10-21'],[]
1139,"(2283, 3243, 53924, 57235, 63904, 67391, 70799, 71542, 92417, 95296, 162271, 165974, 171126, 180546, 185556, 185557, 185587, 185871, 186833, 213152, 217323, 230430, 402323, 402364, 404504, 409973, 434680, 439308, 441966)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",['2019-10-26'],[]
1139,"(2283, 7842, 70799, 71542, 85363, 95296, 165974, 171126, 185556, 185557, 185587, 185871, 186833, 187825, 190128, 230430, 324084, 396698, 401941, 402323, 404504, 435062, 439429, 444723, 449892, 450295, 451736, 452081, 453077)","(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-11-13'],[]
1139,"(68405, 85048, 85363, 95107, 95296, 102899, 103106, 165974, 170383, 185556, 185557, 185587, 186242, 186833, 188131, 213152, 217323, 227075, 230296, 402364, 417102, 424366, 426146, 438111, 439429, 454263, 459710, 460444, 462161)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2019-12-19'],[]
1139,"(2283, 3243, 7842, 71542, 85363, 93525, 95296, 102899, 165974, 185556, 185557, 185587, 185871, 186463, 186515, 209746, 217323, 227075, 230430, 402364, 428457, 430243, 446632, 449892, 454263, 464443, 464593, 465990, 466111)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2020-01-02'],[]
1139,"(7842, 29247, 70799, 71542, 92417, 102899, 165974, 177370, 179839, 182230, 185556, 185558, 185871, 186153, 208893, 217323, 402323, 402364, 430243, 430445, 443046, 459875, 464751, 464995, 473295, 473687, 504752, 542296, 542885)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2020-04-23'],[]
1139,"(50497, 70799, 71308, 71542, 85363, 93767, 95296, 112157, 177370, 185556, 185557, 187459, 188894, 217323, 230430, 324084, 402364, 430243, 439429, 465857, 504752, 515162, 555243, 571260, 576471, 576927, 576928, 576929, 576999)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",['2020-07-09'],[]
