Token,Nodes,Smart_Contract_Flags,Dates
102664,"(1271401, 1412857, 1527428, 1541512, 2272122, 2406630, 2688215, 2962309, 3010027, 3256050, 3307309, 3443724, 3450041, 3464077, 3537197, 3537199, 3537203, 3570224, 3589345, 3609177, 3610241, 3647707, 3647709, 3647710, 3671276, 3723694, 3723713, 3739753, 3804697, 3925883, 3932460, 4052941, 4081071, 4081085, 4083292, 4126499, 4150170, 4189870, 4208903, 4266813, 4281664, 4315864, 4315865, 4315866, 4315867, 4315868, 4315869, 4315870, 4315871, 4315872, 4315873, 4315874, 4315875, 4315876, 4315877, 4315878, 4315879, 4315880, 4315881, 4315882, 4315883, 4315884, 4315885, 4315886, 4315887, 4315888, 4315889, 4315890, 4315891, 4315892, 4315893, 4315894, 4315895, 4315896, 4315897, 4315898, 4315899, 4315900, 4315901, 4315902, 4315903, 4315904, 4315905, 4315906, 4315907, 4315908, 4315909, 4315910, 4315911, 4315912, 4315913, 4448220, 4448221, 4448222, 4448223, 4448224, 4510616, 4513064, 4532808, 4580132)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0)",2022-09-25
13224,"(39194, 594024, 675445, 680446, 853108, 895253, 896558, 916583, 935934, 976344, 1090536, 1106863, 1183083, 1194985, 1216671, 1227735, 1234424, 1364956, 1379578, 1437434, 1455970, 1463684, 1499510, 1501197, 1548266, 1573495, 1588823, 1644650, 1744565, 1753161, 1776699, 1805930, 1827588, 1835807, 1878818, 1894682, 1912876, 1964506, 1965631, 1973058, 2012648, 2073646, 2191227, 2192203, 2195240, 2478162, 2621848, 2725897, 2782877, 2890986, 3015239, 3021331, 3028260, 3037081, 3134026, 3141378, 3141379, 3141380, 3164948, 3173745, 3286932, 3287410, 3295686, 3316126, 3375188, 3405773, 3414081, 3420256, 3462183, 3463553, 3650118, 3656919, 3714507, 3829111, 3867322, 3936571, 3995851, 4062487, 4085984, 4329900, 4335082, 4335292, 4369023, 4369036, 4493931, 4540778, 4603398, 4607601, 4608368, 4608835, 4608867, 4609638, 4610388, 4610670, 4611179, 4612742, 4614003, 4621507, 4622042, 4622298)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0)",2022-10-15
13224,"(723535, 915470, 929240, 988828, 1064037, 1079700, 1098131, 1121961, 1142493, 1210862, 1214236, 1221263, 1227735, 1260337, 1271062, 1333655, 1355052, 1356790, 1376645, 1379578, 1421267, 1437599, 1460965, 1590030, 1617448, 1618051, 1658206, 1747259, 1836669, 1873615, 1896928, 1952454, 1956033, 1973325, 2045387, 2334723, 2436747, 2621848, 2659010, 2669714, 2858972, 2863675, 2930386, 2941612, 3023086, 3138695, 3141378, 3141379, 3141380, 3164948, 3172764, 3173745, 3254153, 3339459, 3395160, 3407176, 3443547, 3504144, 3579324, 3634150, 3717958, 3745292, 3842379, 3895001, 3967120, 4006315, 4098880, 4172549, 4191130, 4281140, 4287858, 4442911, 4447093, 4531900, 4598897, 4608867, 4621906, 4633007, 4650404, 4660337, 4711454, 4726685, 4739775, 4892736, 4892753, 4902335, 4922678, 4922709, 4932715, 4932778, 4958538, 4973256, 4974627, 4978495, 4978746, 4979062, 4979426, 4979785, 4980003, 4980575)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2022-11-20
13224,"(398802, 678865, 713228, 741755, 772837, 802454, 860493, 934127, 1036655, 1099842, 1164182, 1171669, 1310362, 1376102, 1481312, 1552133, 1753317, 1878818, 1922886, 1988445, 1990423, 2037431, 2043462, 2266315, 2300825, 2460157, 2474484, 2695628, 3101047, 3140462, 3141378, 3141379, 3141380, 3164687, 3173745, 3340249, 3391914, 3477215, 3573351, 3625729, 3796895, 3964495, 3970936, 4577125, 4660337, 4667164, 4694907, 4697057, 4739775, 4800192, 4919955, 4922749, 5163553, 5190255, 5234602, 5234696, 5256931, 5291186, 5385984, 5552895, 5567056, 5567165, 5642932, 5686255, 5694671, 6055160, 6175153, 6293567, 6466443, 6471796, 6597830, 6597831, 6597832, 6607247, 6637380, 6646152, 6727654, 6772531, 6791134, 6854404, 6858055, 6930948, 7007750, 7027714, 7112204, 7124649, 7128346, 7130007, 7139119, 7140191, 7164221, 7201903, 7235588, 7279144, 7283715, 7285503, 7287618, 7289016, 7289825, 7289901)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",2023-10-04
102370,"(187880, 716790, 1281255, 1315869, 1434609, 1453177, 1471780, 1509565, 1556430, 1593013, 1639679, 1822757, 2318319, 2345209, 2435667, 2529367, 2585703, 2585714, 2586643, 2591706, 2681843, 2720019, 2745047, 2842787, 2852425, 2930313, 2975705, 2981772, 2986431, 3028242, 3092810, 3107779, 3116012, 3151128, 3171683, 3190868, 3204164, 3273183, 3305262, 3346664, 3409253, 3427641, 3444519, 3444548, 3448704, 3458853, 3472777, 3512920, 3513889, 3542766, 3564710, 3569714, 3603872, 3604442, 3612719, 3642823, 3668024, 3671559, 3674649, 3774251, 3775016, 3784914, 3789773, 3798335, 3799860, 3877613, 3889361, 3924958, 3931100, 3937845, 4002894, 4029267, 4059583, 4086840, 4127604, 4137612, 4152016, 4223104, 4245958, 4252793, 4265002, 4294595, 4313308, 4326813, 4335390, 4338756, 4341628, 4487320, 4497113, 4497489, 4497977, 4521600, 4609003, 4625746, 4628676, 4628705, 4628706, 4632376, 4634537, 4638702)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",2022-10-16
103581,"(57313, 558190, 750746, 993057, 1042548, 1045818, 1102266, 1190974, 1193627, 1196988, 1220700, 1222127, 1243527, 1258327, 1269639, 1307767, 1308182, 1308463, 1337745, 1343168, 1370348, 1404279, 1458599, 1496775, 1560806, 1748729, 1931543, 1983064, 1996159, 2093878, 2107762, 2173853, 2205185, 2236878, 2274287, 2279277, 2359324, 2538331, 2614164, 2654504, 2691467, 2728408, 2835216, 2885261, 2901271, 2904937, 3045014, 3144999, 3192498, 3229774, 3243107, 3246481, 3269861, 3367200, 3440015, 3476305, 3501963, 3608570, 3615606, 3794388, 3854805, 3896641, 3904810, 3955313, 4025251, 4098268, 4098838, 4129433, 4152496, 4235044, 4240410, 4269793, 4313406, 4508540, 4539481, 4567938, 4597521, 4600497, 4608351, 4608367, 4614661, 4619430, 4626516, 4631923, 4633720, 4636350, 4638833, 4639500, 4640513, 4641953, 4644230, 4644249, 4649277, 4649618, 4649619, 4649670, 4650375, 4650674, 4650818, 4652803)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2022-10-17
103786,"(400587, 755626, 828569, 839203, 898480, 963450, 1062255, 1098472, 1156323, 1162897, 1191952, 1398469, 1547820, 1608004, 1664699, 1670505, 1692462, 1706493, 1778470, 1808081, 1833584, 1835492, 1875428, 1881291, 1965339, 1985576, 2175473, 2286168, 2296330, 2333324, 2337089, 2397420, 2443903, 2467450, 2505696, 2683097, 2855661, 2926237, 2963691, 3011692, 3098972, 3152885, 3200982, 3210460, 3230138, 3237860, 3251689, 3317260, 3328140, 3339265, 3357450, 3387482, 3395597, 3474889, 3540616, 3578930, 3591949, 3623041, 3680810, 3703422, 3711826, 3714127, 3756648, 3765722, 3768191, 3844229, 3892532, 3912936, 3935163, 3977825, 4014306, 4032607, 4044965, 4060909, 4118545, 4136555, 4152750, 4156720, 4235044, 4352056, 4401054, 4412906, 4488992, 4558214, 4578985, 4584216, 4609034, 4611243, 4621179, 4637690, 4641591, 4644839, 4645925, 4646059, 4646653, 4647184, 4649621, 4651266, 4652435, 4652797)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2022-10-17
103612,"(168493, 275096, 838010, 1069629, 1220722, 1231665, 1243445, 1264214, 1293613, 1379401, 1380624, 1393389, 1444776, 1459501, 1489442, 1560880, 1591735, 1688342, 1712792, 1827954, 1835688, 1977523, 2040932, 2059731, 2187613, 2214129, 2295722, 2448361, 2521506, 2763967, 2785337, 2870081, 3023133, 3102649, 3122037, 3170531, 3179960, 3212593, 3256781, 3266366, 3402162, 3415288, 3463616, 3467038, 3483913, 3534070, 3534078, 3534079, 3534082, 3534708, 3534709, 3534711, 3534712, 3598303, 3610230, 3633840, 3671603, 3671658, 3689095, 3729661, 3749011, 3753399, 3937419, 3945777, 3948092, 3975154, 4024530, 4107779, 4235044, 4239818, 4266071, 4282011, 4282088, 4282424, 4305965, 4310171, 4336314, 4338052, 4369127, 4461126, 4498047, 4606746, 4608254, 4610109, 4613214, 4614340, 4614440, 4642117, 4650375, 4654081, 4655037, 4659009, 4659010, 4659011, 4659012, 4659013, 4659014, 4659594, 4660138, 4663759)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2022-10-18
101179,"(685674, 982272, 995761, 1080906, 1299979, 1469836, 1536332, 1564852, 1727121, 1729574, 1820669, 1997926, 2062702, 2085947, 2091912, 2280426, 2461783, 2505591, 2754488, 2869496, 2904937, 2952396, 3050978, 3134782, 3280282, 3297932, 3407649, 3426637, 3429297, 3447038, 3551437, 3592686, 3643266, 3680374, 3683218, 3698281, 3750575, 3785930, 3787055, 3787220, 3788079, 3822004, 3845626, 3877099, 3939763, 3994189, 3995875, 4008212, 4047818, 4091494, 4091496, 4091924, 4102670, 4115737, 4120409, 4133660, 4196997, 4236989, 4268496, 4272670, 4279264, 4279268, 4279271, 4285048, 4287853, 4306877, 4310642, 4360468, 4514675, 4561491, 4567624, 4571494, 4572732, 4573589, 4573682, 4573780, 4576823, 4587696, 4587798, 4589504, 4589510, 4590809, 4592542, 4592595, 4592669, 4592820, 4592850, 4593102, 4593138, 4594185, 4594245, 4598033, 4598378, 4605939, 4611621, 4625919, 4640544, 4678520, 4678675, 4683636)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2022-10-20
103629,"(686777, 744445, 808982, 889447, 901294, 914557, 923127, 1020771, 1057326, 1077485, 1085648, 1116536, 1131280, 1131548, 1148550, 1178271, 1187532, 1221065, 1285301, 1288362, 1294644, 1296652, 1329801, 1330285, 1343371, 1362191, 1380579, 1384826, 1416137, 1423947, 1424348, 1498566, 1701611, 1752388, 1779346, 1912242, 1912916, 1961376, 1998985, 2094523, 2095393, 2119803, 2122623, 2137516, 2174814, 2181281, 2190650, 2243475, 2253997, 2533182, 2570708, 2584079, 2738719, 2755545, 2766805, 2819205, 2868147, 3153404, 3258226, 3373757, 3383384, 3494696, 3513705, 3538425, 3643573, 3690543, 3803525, 3877771, 3941986, 3962646, 4059103, 4060497, 4235044, 4266619, 4276027, 4311964, 4369583, 4530923, 4555236, 4568713, 4569828, 4570865, 4587672, 4589491, 4603803, 4607961, 4615433, 4620723, 4621335, 4624377, 4628174, 4631511, 4664743, 4670186, 4677486, 4677501, 4679136, 4680644, 4683645, 4683837)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2022-10-20
103629,"(758542, 815927, 949527, 1021319, 1026513, 1057326, 1106145, 1116536, 1139753, 1148550, 1298841, 1362919, 1407406, 1457996, 1461181, 1475991, 1501928, 1531810, 1678057, 1680923, 1698162, 1741719, 1789593, 1904478, 1939732, 1972468, 2122469, 2148039, 2186841, 2511269, 2547604, 2582194, 2667084, 2668043, 2793038, 2828722, 2847099, 2877449, 3017246, 3052202, 3080867, 3187819, 3198174, 3288534, 3339351, 3425388, 3440015, 3480981, 3513705, 3526958, 3560429, 3613775, 3624500, 3649174, 3693252, 3716272, 3718952, 3752977, 3966387, 4041376, 4185554, 4238602, 4308187, 4309673, 4311129, 4439452, 4497711, 4556882, 4611169, 4614470, 4629011, 4637328, 4639575, 4646725, 4651412, 4665144, 4711165, 4760783, 4826929, 4866173, 4919070, 4922909, 4987737, 5182438, 5262732, 5294610, 5294662, 5307856, 5319204, 5321295, 5420999, 5428169, 5444817, 5512548, 5519719, 5524639, 5543835, 5544140, 5545563, 5549475)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2023-01-30
106238,"(1238, 46138, 232240, 498635, 515988, 727904, 731352, 747610, 751162, 771814, 805331, 808781, 809818, 875004, 877058, 884173, 886348, 889577, 893375, 894067, 919692, 920024, 923728, 927397, 935848, 953127, 953242, 958215, 958358, 970808, 975342, 990855, 1005259, 1065522, 1068980, 1073798, 1085412, 1087075, 1108703, 1136949, 1139460, 1153903, 1179692, 1311652, 1383464, 1392109, 1406318, 1419924, 1437216, 1458946, 1578963, 1609667, 1617603, 1660817, 1773270, 1961656, 1979043, 2275594, 2312169, 2395800, 2458497, 3163691, 3283175, 3470674, 3587169, 3591217, 3616513, 3775256, 3815068, 3828057, 3919503, 3937420, 3960196, 3974400, 4021503, 4043825, 4067283, 4111984, 4210684, 4239157, 4268249, 4268250, 4268744, 4356821, 4409975, 4495056, 4554615, 4610688, 4610816, 4618639, 4643409, 4662915, 4665468, 4665521, 4669472, 4691503, 4696306, 4696307, 4696352, 4696576)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2022-10-22
107496,"(861657, 1216878, 1639335, 3355741, 3511786, 3547407, 3597389, 4025520, 4360464, 4466720, 4501121, 4501123, 4501165, 4530116, 4566382, 4666314, 4679981, 4696408, 4697540, 4697543, 4697545, 4697546, 4697548, 4697549, 4697550, 4697551, 4697552, 4697553, 4697554, 4697555, 4697556, 4697557, 4697558, 4697559, 4697560, 4697561, 4697564, 4697566, 4697567, 4697568, 4697569, 4697570, 4697571, 4697572, 4697574, 4697575, 4697576, 4697577, 4697578, 4697579, 4697580, 4697581, 4697582, 4697583, 4697584, 4697585, 4697591, 4708651, 4708652, 4708653, 4708654, 4708655, 4708656, 4708657, 4708658, 4708659, 4708660, 4708661, 4708662, 4708663, 4708664, 4708665, 4708666, 4708667, 4708668, 4708669, 4708670, 4708746, 4708747, 4708748, 4708749, 4708750, 4708751, 4708752, 4708753, 4708754, 4708755, 4708756, 4708757, 4708758, 4708759, 4708760, 4708761, 4708762, 4708763, 4708765, 4709408, 4710126, 4710579, 4712270)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2022-10-23
58528,"(791468, 865643, 868807, 1081250, 1253510, 1333102, 1400778, 1548707, 1692210, 2050371, 2158162, 2190174, 2207983, 2231109, 2329822, 2359064, 2374166, 2458027, 2569854, 2573927, 2836890, 2887729, 3058783, 3175562, 3194726, 3263011, 3281122, 3304700, 3314457, 3334404, 3446265, 3454180, 3454181, 3454199, 3499517, 3512865, 3521936, 3540816, 3627549, 3720400, 3768955, 3780993, 3787558, 3788927, 3800319, 3906245, 3906311, 3926438, 3926470, 3926679, 3934575, 3976369, 4071136, 4122331, 4122332, 4146259, 4157011, 4159898, 4159908, 4169436, 4186720, 4186993, 4234138, 4276703, 4457172, 4582342, 4589537, 4620060, 4640169, 4640170, 4641227, 4645111, 4698347, 4700642, 4703292, 4706141, 4725797, 4729757, 4731603, 4738789, 4739316, 4739366, 4739375, 4739376, 4739558, 4739809, 4740323, 4740730, 4741170, 4742384, 4742391, 4742516, 4743321, 4746639, 4746640, 4746954, 4746960, 4746964, 4746969, 4746973)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2022-10-25
42428,"(156286, 214932, 578733, 595398, 603775, 609735, 698746, 868192, 1030615, 1042631, 1084970, 1092566, 1127666, 1148948, 1249894, 1256097, 1351511, 1462857, 1498633, 1499517, 1500955, 1530845, 1599600, 1682974, 1753700, 1770015, 1819804, 1850943, 1866731, 1963735, 2009815, 2011160, 2141747, 2394026, 2397420, 2399612, 2448004, 2545389, 2561408, 2653466, 2688551, 2824529, 2850227, 2904937, 3032149, 3034254, 3055328, 3058610, 3070069, 3140685, 3276624, 3426637, 3461738, 3462253, 3522726, 3528065, 3652189, 3656769, 3675485, 3678251, 3720259, 3806929, 3841313, 3891146, 3912272, 3916425, 3933206, 4010585, 4103577, 4126378, 4132692, 4139539, 4147516, 4191465, 4208842, 4210402, 4235044, 4255036, 4281961, 4311708, 4318906, 4430118, 4486490, 4526460, 4583796, 4594595, 4608934, 4611072, 4612144, 4623349, 4666523, 4678361, 4686681, 4696960, 4719927, 4745007, 4762783, 4764523, 4771105, 4771278)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2022-10-27
83062,"(1912777, 2343754, 3166233, 3398381, 3714057, 3770368, 4033775, 4099034, 4403037, 4493352, 4552217, 4610514, 4641833, 4690410, 4690419, 4690425, 4690722, 4690739, 4690818, 4690850, 4692163, 4696871, 4711316, 4711353, 4711409, 4716944, 4761464, 4761592, 4761657, 4762380, 4762628, 4762953, 4762992, 4763352, 4764321, 4766119, 4767130, 4767246, 4767375, 4767636, 4767811, 4767944, 4768022, 4768187, 4768286, 4768388, 4768448, 4768533, 4768640, 4768842, 4769210, 4769276, 4769305, 4769353, 4769386, 4769884, 4769983, 4770061, 4770267, 4770308, 4770435, 4770446, 4770501, 4770571, 4770764, 4770796, 4770817, 4770874, 4770901, 4771403, 4771772, 4772055, 4772164, 4772235, 4772326, 4772558, 4772586, 4772613, 4772745, 4772755, 4772772, 4772807, 4772837, 4772861, 4772884, 4772902, 4772923, 4772946, 4772968, 4772993, 4773012, 4773177, 4773191, 4773244, 4773278, 4773324, 4773801, 4773850, 4775094, 4775479)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2022-10-27
91441,"(400587, 577815, 839961, 870047, 1036458, 1042880, 1071100, 1104906, 1104941, 1116536, 1183375, 1235434, 1246130, 1263858, 1369385, 1421166, 1463628, 1488406, 1543398, 1585156, 1593873, 1607621, 1682974, 1733579, 1811466, 1969277, 2122365, 2129601, 2130250, 2151104, 2186356, 2251893, 2334389, 2343385, 2453910, 2462500, 2486020, 2529367, 2561731, 2586220, 2614415, 2660094, 2660101, 2778540, 2799199, 2801805, 2876289, 2886969, 2900675, 2980675, 3061065, 3134969, 3145088, 3149012, 3175572, 3347555, 3361115, 3407984, 3467845, 3513859, 3521345, 3644957, 3649783, 3652484, 3685045, 3699210, 3760850, 3798584, 3843828, 3859488, 3896959, 3925191, 3943858, 3956152, 3966002, 4038493, 4161513, 4172503, 4199591, 4271323, 4274375, 4283289, 4311800, 4341020, 4407786, 4453928, 4468358, 4498074, 4508538, 4553722, 4564654, 4587515, 4595403, 4610212, 4616140, 4678217, 4687343, 4696006, 4738291, 4773937)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",2022-10-27
